"Short Form Termination Date","Short Form Date","Short Form Last Name","Short Form First Name","Registration Number","Registration Date","Registrant Name","Address 1","Address 2","City","State","Zip"
"06/04/1996","11/13/1989","Lee","Susan G.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/25/1990","10/26/1989","Kremer","Karen M.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/18/1991","10/04/1989","Cho","Jun","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"12/16/1991","10/04/1989","Madigan","Denise Rene","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/28/1991","09/21/1989","Biszewski","Lauren","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"05/01/1992","09/01/1989","Fields","Debra","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/25/1990","08/16/1989","Dahl","Scott","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"12/31/2006","06/23/1989","Perkins","Nancy","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/28/1992","06/06/1989","Bloom","Sarah","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/25/1989","05/16/1989","Kagan","Daniel","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/25/1990","02/17/1989","Blutinger","Jeffrey","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"11/24/1992","02/17/1989","Smith","Jeffrey","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/04/1996","02/15/1989","Frumin","Matthew","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/26/1990","02/15/1989","Danforth","Robert T.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/22/1989","02/09/1989","Michael","Douglas","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"04/27/1993","01/27/1989","Nathan","Irvin B.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/17/1992","01/27/1989","Lupica","Lois","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/26/1990","01/23/1989","Corne","Roberta","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/27/1993","01/20/1989","Fein","Melanie L.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"04/19/1989","12/29/1988","Yun","Young-gak","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"02/01/1991","12/09/1988","Gilbert","Lauren","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/26/1990","11/18/1988","Cook","Beth E.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/18/1991","11/16/1988","Stosser","Michael A.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/30/1991","11/10/1988","Poon","Gary","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"04/02/1992","10/31/1988","Chandler","William","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"10/21/1989","10/28/1988","Friedrich","C. Anthony","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/11/1990","10/28/1988","Alpuche","Paul","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/18/1991","10/11/1988","Prutzman","Deborah","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/25/1994","10/04/1988","Burns","Jonathan B.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"12/04/1995","08/30/1988","Zonana","Victor","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/25/1989","08/30/1988","McReavy","Robert","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/25/1990","08/01/1988","Brace","Michele J.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/18/1991","08/01/1988","Flax","Samuel A.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"02/01/1989","08/01/1988","Edelstein","Shari L.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/30/1991","06/10/1988","Jacobs","Margaret","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"02/18/1992","05/06/1988","Schifter","Richard P.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/25/1990","04/27/1988","Hering","Louis G.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"02/26/1993","04/21/1988","Cohen","Avi","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/15/1994","04/14/1988","Schissel","Michael D.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"02/23/1989","04/05/1988","Alster","Jitzchak P.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"09/30/1988","03/24/1988","Pearce","Michael","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/02/1992","03/23/1988","Flyer","Lee Ann","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/25/1994","03/18/1988","Winter","Robert H.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/26/1993","03/15/1988","Swenson","Rebecca","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"09/30/1998","03/10/1988","McCoy","Catherine Collins","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/16/1989","03/08/1988","Jackson","Howell E.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/25/1994","03/08/1988","Lee","Ronald D.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/25/1994","03/07/1988","Handel","Kenneth V.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/26/1990","02/25/1988","Sessums","Laura L.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/25/1989","02/23/1988","Dilley","Patricia","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"05/24/1990","02/23/1988","Murray","Gwyn","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/15/1994","02/18/1988","Burt","Jeffrey A.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/30/1989","02/02/1988","Block","Marian","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"09/08/1993","01/26/1988","Little","Caroline H.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"03/31/1989","01/20/1988","Winton","Jeffrey","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/29/1988","12/21/1987","Firestone","Jean","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/26/1993","12/08/1987","Dwyer","Thomas","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/25/1989","12/01/1987","Dempsey","Kevin M.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/27/1993","11/13/1987","Cinquegrani","Peter J.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/03/1988","10/16/1987","Friedman","Eddy A.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/01/2018","10/16/1987","Tepper","Steven G.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/04/1988","10/16/1987","Pitofsky","Robert","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/04/1988","10/16/1987","Fois","Sonia","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"10/31/1988","09/28/1987","Clarizio","Lynda M.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/27/1993","09/28/1987","Montgomery","Bruce L.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"12/04/1997","09/25/1987","Mierzewski","Michael B.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"03/26/1990","09/23/1987","Ross","Stanford G.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/26/1993","09/23/1987","Wallman","Kathleen M.H.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/18/1991","09/23/1987","Schreiber","Scott B.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/14/1989","06/04/1987","McKelvie","Darina C.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"08/10/1990","05/28/1987","Goodman","Alan","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"03/31/1989","01/20/1987","Winston","Jeffrey","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"09/15/1989","12/19/1986","Ryerson","Paul S.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/21/1987","12/12/1986","Owens","Stephen A.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"05/06/1988","12/09/1986","Morse","M. Howard","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/25/1994","12/03/1986","Rubel","Eric A.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"10/24/1990","12/01/1986","Holcombe","Wayne C.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"05/16/1989","12/01/1986","Leatherman","Don A.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/25/1990","11/26/1986","Burns","Margaret T.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/15/1990","11/21/1986","Carrasco","Enrique","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/09/1995","11/19/1986","Seiden","Matthew J.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/31/1995","11/19/1986","Harker","Drew","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"08/17/1990","11/17/1986","Shoyer","Andrew","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"03/17/1989","11/14/1986","Esty","Daniel C.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"10/28/1993","10/24/1986","Krupsky","Kenneth J.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/26/1993","09/25/1986","Lewin","Cynthia M.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"04/29/1988","08/04/1986","Reynolds","Sarah","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"04/28/1989","07/30/1986","Shapiro","Judith A.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/26/1995","07/30/1986","Shor","Michael","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"08/15/1986","07/23/1986","Mazel","Laura","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"03/06/1987","05/28/1986","Green","David","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/27/1986","04/23/1986","Cooper","Robin Angele","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/25/1990","04/23/1986","MacWhorter","Paul S. , Jr.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/26/1990","04/16/1986","Southwick","Terri A.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/04/1991","02/10/1986","Dobkin","James A.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"02/27/1987","02/10/1986","Krantz","Steven","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/01/1987","02/10/1986","Prywes","Daniel","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"08/11/1994","02/03/1986","Diamond","Steven S.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/10/1987","01/14/1986","Till","Kimberly","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"04/15/1988","01/06/1986","Biel","Eric R.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"05/18/1990","01/06/1986","Reiman","Andre M.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"12/04/1995","01/06/1986","Debovoise","Whitney","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"01/15/1990","01/03/1986","Finlayson","Grant E.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"09/23/1988","01/03/1986","Misback","Ann E.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"07/27/1993","11/08/1985","Alexander","Richard M.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/04/1988","10/24/1985","Boscoe","Mark H.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"06/02/1986","10/23/1985","Atwell","Barbara L.","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"08/12/1988","10/23/1985","Rosic","Edward","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
"05/13/1996","09/03/1985","Mintz","Robert","1750","06/04/1964","Arnold & Porter Kaye Scholer LLP","601 Massachusetts Avenue, NW","","Washington","DC","20001-3743"
