"Country/LocationRepresented","Registrant","Registration #","RegistrationDate","Address","State","Foreign Principal","Foreign PrincipalRegistration Date","Foreign PrincipalTermination Date"
"MEXICO","Union Nacional Sinarquista","123","09/14/1942","7245 -1/2 Dale Road #15El Paso&nbsp;&nbsp;","","Rafael Bernal","05/02/1949","02/26/1964"
"MEXICO","Union Nacional Sinarquista","123","09/14/1942","7245 -1/2 Dale Road #15El Paso&nbsp;&nbsp;","","Salvador Zermeno Marques","05/02/1949","02/26/1964"
"MEXICO","Union Nacional Sinarquista","123","09/14/1942","7245 -1/2 Dale Road #15El Paso&nbsp;&nbsp;","","Saturnina Zuniga","05/01/1962","02/26/1964"
"MEXICO","Union Nacional Sinarquista","123","09/14/1942","7245 -1/2 Dale Road #15El Paso&nbsp;&nbsp;","","Union Nacional Sinarquista","09/14/1942","02/26/1964"
"MEXICO","Union Nacional Sinarquista","123","09/14/1942","7245 -1/2 Dale Road #15El Paso&nbsp;&nbsp;","","Zefrerino Sanchez Hidalgo","05/02/1949","02/26/1964"
"GUATEMALA","Scott Wilson & Associates","907","09/01/1955","St. Charles HotelSuite 338New Orleans&nbsp;&nbsp;","LA","Government of Guatemala","09/01/1955","12/31/1956"
"CHINA","Blueprint Communications, LLC","6844","07/15/2020","2111 Eisenhower AvenueSuite 400Alexandria&nbsp;&nbsp;22314","VA","Fujian Jinhua Integrated Circuit Co Ltd","07/15/2020","08/27/2021"
"PANAMA","Blueprint Communications, LLC","6844","07/15/2020","2111 Eisenhower AvenueSuite 400Alexandria&nbsp;&nbsp;22314","VA","Papadimitriu, Demetrio","06/17/2021","11/30/2022"
"EL SALVADOR","Blueprint Communications, LLC","6844","07/15/2020","2111 Eisenhower AvenueSuite 400Alexandria&nbsp;&nbsp;22314","VA","Exor Investment Corporate De El Salvador, S.A. De C.V., through a subcontract with Brownstein Hyatt Farber Schreck","04/06/2022","10/20/2022"
"CZECHOSLOVAKIA","Dienstbier, Jiri","2145","06/20/1969","3001 Veaszey Terrace, N.W.Washington&nbsp;&nbsp;20008","DC","Czechoslovakian Radio Prague","06/20/1969","01/26/1971"
"DOMINICAN REPUBLIC","Downing, Edward R.","1359","05/16/1960","74 Trinity PlaceNew York&nbsp;&nbsp;","NY","Editorial Ozama, C. por A.","05/16/1960","05/08/1961"
"INDIA","James C. Seix Company, Inc.","1064","09/09/1957","331 Madison AvenueNew York&nbsp;&nbsp;","NY","Air India International","05/26/1958","07/01/1959"
"COSTA RICA","James C. Seix Company, Inc.","1064","09/09/1957","331 Madison AvenueNew York&nbsp;&nbsp;","NY","Central American Tourist Association","11/16/1964","07/31/1964"
"GUATEMALA","James C. Seix Company, Inc.","1064","09/09/1957","331 Madison AvenueNew York&nbsp;&nbsp;","NY","Centro Guatemalteco de Turismo","11/16/1964","07/31/1964"
"INDIA","James C. Seix Company, Inc.","1064","09/09/1957","331 Madison AvenueNew York&nbsp;&nbsp;","NY","Government of India Tourist Office","09/09/1957","07/31/1964"
"SPAIN","James C. Seix Company, Inc.","1064","09/09/1957","331 Madison AvenueNew York&nbsp;&nbsp;","NY","Iberia Airlines of Spain","09/09/1957","01/31/1963"
"LIBYA","Adams Jones Law Firm, P.A.","6202","12/20/2013","1635 N. Waterfront ParkwayWichita&nbsp;&nbsp;67206","KS","Government of Cyrenaica Ibrihim Said al-Jathran Usama Buera","12/20/2013","10/08/2014"
"LIBYA","Adams Jones Law Firm, P.A.","6202","12/20/2013","1635 N. Waterfront ParkwayWichita&nbsp;&nbsp;67206","KS","Anyurt-Libya Co. thru Dickens & Madson Canada in Support of Unified Libya Movement","11/10/2014","06/30/2019"
"LIBYA","Adams Jones Law Firm, P.A.","6202","12/20/2013","1635 N. Waterfront ParkwayWichita&nbsp;&nbsp;67206","KS","Libya HOR, President Agilah Saleh Issa thru Dickens & Madson Canada, Inc.","07/20/2016","06/30/2019"
"ANTIGUA & BARBUDA","Eastern Caribbean Tourist Association","2472","10/30/1973","509 East 51st StreetBrooklyn&nbsp;&nbsp;11203","NY","Antigua Tourist Board","10/30/1973","12/31/1986"
"VIRGIN ISLANDS","Eastern Caribbean Tourist Association","2472","10/30/1973","509 East 51st StreetBrooklyn&nbsp;&nbsp;11203","NY","British Virgin Islands Tourist Board","10/30/1973","12/31/1974"
"DOMINICA","Eastern Caribbean Tourist Association","2472","10/30/1973","509 East 51st StreetBrooklyn&nbsp;&nbsp;11203","NY","Dominica Tourist Board","10/30/1973","12/31/1977"
"GRENADA","Eastern Caribbean Tourist Association","2472","10/30/1973","509 East 51st StreetBrooklyn&nbsp;&nbsp;11203","NY","Grenada Tourist Board","10/30/1973","12/31/1986"
"MONTSERRAT","Eastern Caribbean Tourist Association","2472","10/30/1973","509 East 51st StreetBrooklyn&nbsp;&nbsp;11203","NY","Montserrat Tourist Board","10/30/1973","12/31/1986"
"SAINT LUCIA","Eastern Caribbean Tourist Association","2472","10/30/1973","509 East 51st StreetBrooklyn&nbsp;&nbsp;11203","NY","St. Lucia Tourist Board","10/30/1973","12/31/1986"
"SAINT VINCENT AND THE GRENADINES","Eastern Caribbean Tourist Association","2472","10/30/1973","509 East 51st StreetBrooklyn&nbsp;&nbsp;11203","NY","St. Vincent Tourist Board","10/30/1973","12/31/1986"
"TAIWAN","MK Technology Associates, Ltd.","4781","03/22/1993","1920 N Street, N.W.Suite 750Washington&nbsp;&nbsp;20036","DC","Wyse Technology","03/22/1993","06/29/1994"
"ANGOLA","Democratic Renaissance Movement of Angola (D.R.M.A.)","4359","03/27/1990","9883 Good Luck Road, WestApartment 7Lanham&nbsp;&nbsp;20706","MD","Democratic Renaissance Movement of Angola","03/27/1990","09/30/1990"
"TAIWAN","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Action Electronics","08/04/1988","02/12/1993"
"TAIWAN","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","AOC International, Inc.","09/04/1987","02/12/1993"
"THAILAND","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Asean Federation of Textile Industries (AFTEX)","10/09/1987","01/01/1991"
"BRAZIL","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Associacao Brasileira de Ferroligas (ABRAFE)","12/26/1985","04/10/1986"
"BRAZIL","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Associacao Comercial e Industrial de Novo Hamburgo","12/26/1985","10/18/1986"
"BRAZIL","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Associacao Industrias de Calcados do Rio Grande do Sul","12/26/1985","02/12/1993"
"BRAZIL","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Banco do Brasil, S.A., for the Brazilian Ministry of Finance","12/26/1985","02/12/1993"
"BRAZIL","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Brazilian Ethanol Producers' Special Committee","12/26/1985","06/27/1987"
"BRAZIL","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Companhia Siderurgica de Tubarao (CST)","06/25/1986","02/12/1993"
"BRAZIL","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Companhia Siderurgica Paulista (COSIPA)","06/25/1986","01/01/1991"
"JAPAN","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Fair Trade Center, Institute for International Trade & Investment","02/20/1991","08/20/1998"
"JAPAN","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Fuji Heavy Industries, Ltd.","07/24/1986","02/12/1993"
"BRAZIL","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Instituto Brasileiro de Siderurgia","08/28/1988","02/02/1995"
"JAPAN","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Japan Automobile Manufacturers' Association, Inc.","06/14/1993","02/14/1996"
"JAPAN","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Japan Galvanized Iron Sheet Exporters' Association","12/26/1985","12/26/1995"
"JAPAN","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Japan Iron & Steel Exporters' Association","12/26/1985","08/20/1998"
"JAPAN","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Japan Special Steel Exporters' Association","08/09/1994","12/26/1994"
"JAPAN","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Japan Wire Products Exporters' Association","12/26/1985","12/26/1995"
"TAIWAN","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Tatung Company","09/04/1987","02/12/1993"
"JAPAN","Willkie, Farr & Gallagher","3765","12/26/1985","Three Lafayette Center1155 - 21st Street, N.W. #600Washington&nbsp;&nbsp;20036-3302","DC","Yamaha Motor Company","04/28/1986","12/25/1997"
"NETHERLANDS","Holland & Knight","3375","05/28/1982","600 Maryland Avenue, S.W.Suite 700Washington&nbsp;&nbsp;20024","DC","RSV Mining Equipment, B.V.","05/28/1982","03/04/1983"
"BAHRAIN","DMRansom Associates, Inc.","5256","05/19/1998","1100 Connecticut Avenue, N.W.Suite 310Washington&nbsp;&nbsp;20036","DC","Ministry of Information, Government House,  State of Bahrain","05/20/1998","10/30/1998"
"GUINEA-BISSAU","General Assurance Funding Corporation","4638","03/19/1992","2020 Avenue of the StarsSuite 350Los Angeles&nbsp;&nbsp;90067","CA","Republic of Guinea-Bissau Ministry of Economy & Finance","03/19/1992","12/17/1993"
"COLOMBIA","Manatt, Phelps & Phillips","3736","09/20/1985","1501 M Street, N.W.Suite 700Washington&nbsp;&nbsp;20005-1702","DC","Asociacion Colombiana de Exportadores de Flores (Asocoflores","08/10/1995","02/14/1996"
"MEXICO","Manatt, Phelps & Phillips","3736","09/20/1985","1501 M Street, N.W.Suite 700Washington&nbsp;&nbsp;20005-1702","DC","Cemex, S.A.","06/08/1994","02/14/1996"
"MEXICO","Manatt, Phelps & Phillips","3736","09/20/1985","1501 M Street, N.W.Suite 700Washington&nbsp;&nbsp;20005-1702","DC","CONACEX NORESTE, A.C.","06/08/1994","01/01/1996"
"COSTA RICA","Manatt, Phelps & Phillips","3736","09/20/1985","1501 M Street, N.W.Suite 700Washington&nbsp;&nbsp;20005-1702","DC","Government of Costa Rica","11/01/1993","10/24/1994"
"JAMAICA","Manatt, Phelps & Phillips","3736","09/20/1985","1501 M Street, N.W.Suite 700Washington&nbsp;&nbsp;20005-1702","DC","Government of Jamaica","09/20/1985","05/28/1987"
"UKRAINE","Manatt, Phelps & Phillips","3736","09/20/1985","1501 M Street, N.W.Suite 700Washington&nbsp;&nbsp;20005-1702","DC","Government of Ukraine","10/11/1994","09/20/1996"
"JAMAICA","Manatt, Phelps & Phillips","3736","09/20/1985","1501 M Street, N.W.Suite 700Washington&nbsp;&nbsp;20005-1702","DC","Jamaica Broadcasting Corporation","09/20/1985","06/04/1987"
"JAPAN","Manatt, Phelps & Phillips","3736","09/20/1985","1501 M Street, N.W.Suite 700Washington&nbsp;&nbsp;20005-1702","DC","NEC Corporation","04/10/1987","01/22/1996"
"CYPRUS","Manatt, Phelps & Phillips","3736","09/20/1985","1501 M Street, N.W.Suite 700Washington&nbsp;&nbsp;20005-1702","DC","Republic of Cyprus","09/20/1985","03/20/1989"
"CYPRUS","Manatt, Phelps & Phillips","3736","09/20/1985","1501 M Street, N.W.Suite 700Washington&nbsp;&nbsp;20005-1702","DC","Republic of Cyprus","10/31/1989","10/23/1992"
"NORTHERN IRELAND","Manatt, Phelps & Phillips","3736","09/20/1985","1501 M Street, N.W.Suite 700Washington&nbsp;&nbsp;20005-1702","DC","Social Democratic & Labour Party of Northern Ireland","11/24/1987","01/13/1989"
"MEXICO","Manatt, Phelps & Phillips","3736","09/20/1985","1501 M Street, N.W.Suite 700Washington&nbsp;&nbsp;20005-1702","DC","Vitro, S.A.","11/01/1993","02/14/1996"
"GERMANY","Hanseatic Institute Inc.","5391","10/13/2000","224 North Greenbrier StreetArlington&nbsp;&nbsp;22203","VA","gecco.net AG","10/13/2000","11/01/2000"
"GERMANY","Hanseatic Institute Inc.","5391","10/13/2000","224 North Greenbrier StreetArlington&nbsp;&nbsp;22203","VA","Telegate Inc.","10/13/2000","12/01/2000"
"UKRAINE","Ukrainian Technical Assistance Foundation","4752","01/14/1993","650 Poydras StreetSuite 2750New Orleans&nbsp;&nbsp;70130","LA","Ukrainian State Committee on Geology & Utilization of Mineral Resources","01/14/1993","08/31/1993"
"VENEZUELA","Arroyo, Julian Avelino","25","07/09/1942","220 Fifth AvenueNew York&nbsp;&nbsp;","NY","Department of Fomento, Republic of the U.S. of Venezuela","07/09/1942","03/30/1943"
"JAPAN","Sayers, Elliseva","953","05/28/1956","727 park AvenueNew York&nbsp;&nbsp;","NY","Masato Yamamoto (Japan External Trade Recovery Organization, Japan Trade Center)","05/28/1956","05/28/1956"
"JAPAN","Sayers, Elliseva","953","05/28/1956","727 park AvenueNew York&nbsp;&nbsp;","NY","S. Tomioka (Central Raw Silk Association of Japan)","05/28/1956","05/28/1956"
"JAPAN","Charles L. Fishman, P.C.","3386","07/08/1982","1575 I Street, N.W.Suite 350Washington&nbsp;&nbsp;20005","DC","Sodeco","07/08/1982","06/01/1982"
"KOREA SOUTH","Sigur, Christopher","3001","02/26/1979","1414 - 22nd Street, N.W.Washington&nbsp;&nbsp;","DC","Embassy of Korea","02/26/1979","06/30/1979"
"CZECHOSLOVAKIA","Paul Tausig & Son, Inc.","1120","03/05/1958","29 West 46th StreetNew York&nbsp;&nbsp;","NY","CEDOK","03/05/1958","03/01/1960"
"USSR","Paul Tausig & Son, Inc.","1120","03/05/1958","29 West 46th StreetNew York&nbsp;&nbsp;","NY","Intourist","03/05/1958","03/01/1960"
"POLAND","Paul Tausig & Son, Inc.","1120","03/05/1958","29 West 46th StreetNew York&nbsp;&nbsp;","NY","ORBIS","03/05/1958","03/01/1960"
"KOREA SOUTH","MacVane, John","3121","07/03/1980","United NationsRoom 368New York&nbsp;&nbsp;10017","NY","Republic of Korea Observer Mission to the United Nations","07/03/1980","10/16/1980"
"MEXICO","Mexican Tourism Board","1754","06/09/1964","400 Madison AvenueSuite 11CNew York&nbsp;&nbsp;10017","NY","Mexican Ministry of Tourism","06/09/1964","06/30/2006"
"ALGERIA","Hal Hazelrigg, Inc.","1769","07/07/1964","1400 South Post Oak Road #20Post Office Box 22264Houston&nbsp;&nbsp;","TX","Embassy of the Republic of Algeria","07/07/1964","07/07/1964"
"KOREA SOUTH","Wagner & Baroody, Inc.","3198","02/11/1981","1100 - 17th Street, N.W.Washington&nbsp;&nbsp;20036","DC","Republic of Korea","02/11/1981","06/08/1982"
"ISRAEL","Arest, Abraham","547","12/20/1948","45 East 17th StreetNew York&nbsp;&nbsp;","NY","General Federation of Jewish Labor in Israel","12/20/1948","12/20/1948"
"TUNISIA","Rahman, Hasan Abdel","4132","04/28/1988","Post Office Box 66375Washington&nbsp;&nbsp;20035","DC","Hasan Abdel Rahman","04/28/1988","12/31/1988"
"PAKISTAN","Jurdem Thomas Associates","3026","05/22/1979","3 West 57th StreetNew York&nbsp;&nbsp;10019","NY","Government of Pakistan & Ambassador H.E.S.M. Kahn","05/22/1979","05/06/1980"
"YUGOSLAVIA","Hampshire Partners","5455","08/27/2001","1333 New Hampshire Avenue, N.W.Washington&nbsp;&nbsp;20036","DC","Federal Republic of Yugoslavia","08/27/2001","02/28/2002"
"ANGOLA","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Agencia Nacional para o Investimento Privado","09/16/2004","10/15/2005"
"NIGERIA","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Base Petroleum","07/16/1996","03/31/1999"
"SOUTH AFRICA","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Chamber of Mines of South Africa","08/14/1996","07/31/2002"
"ETHIOPIA","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Government of Ethiopia, Embassy","02/16/1999","02/08/2001"
"ANGOLA","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Government of the Republic of Angola, Embassy","07/02/1996","04/10/2006"
"EQUATORIAL GUINEA","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Government of the Republic of Equatorial Guinea, Embassy","09/11/2003","12/05/2005"
"SOUTH AFRICA","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Government of the Republic of South Africa, Embassy","07/16/1996","10/31/1997"
"TURKEY","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Government of the Republic of Turkey, Embassy","04/30/1999","08/01/1999"
"SOUTH AFRICA","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Peace Parks Foundation","04/06/1999","03/31/2002"
"SOUTH AFRICA","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","South Africa Foundation","09/06/1996","01/31/2005"
"INTERNATIONAL","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Southern African Development Community","04/23/1997","10/31/1997"
"TURKEY","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Turkish Foreign Economic Relations Board (DEIK)","03/04/1998","08/01/1999"
"TURKEY","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Turkish Industrialists' & Businessman's Association (TUSIAD)","11/13/1998","11/30/1998"
"SUDAN","C/R International, L.L.C.","5117","07/02/1996","1730 Rhode Island Avenue, NWSuite 207Washington&nbsp;&nbsp;20036","DC","Government of the Republic of Sudan, Embassy","08/12/2005","02/07/2006"
"POLAND","R. Matuszczak & Company, Travel Bureau, Inc.","1043","06/27/1957","1143 North Milwaukee AvenueChicago&nbsp;&nbsp;","IL","ORBIS Polish Travel Office","06/27/1957","12/31/1957"
"INTERNATIONAL","Squire, Sanders & Dempsey, L.L.P.","746","12/02/1952","1201 Pennsylvania Avenue, N.W.Post Office Box 407Washington&nbsp;&nbsp;20044-0407","DC","California Steel Industries, Inc.","09/07/1989","12/31/1989"
"ITALY","Squire, Sanders & Dempsey, L.L.P.","746","12/02/1952","1201 Pennsylvania Avenue, N.W.Post Office Box 407Washington&nbsp;&nbsp;20044-0407","DC","Cassa per il Messogiorno","12/05/1952","12/02/1954"
"VENEZUELA","Squire, Sanders & Dempsey, L.L.P.","746","12/02/1952","1201 Pennsylvania Avenue, N.W.Post Office Box 407Washington&nbsp;&nbsp;20044-0407","DC","Corporacion Nacional de Hoteles Y Turismo (CONAHOTU)","07/05/1972","02/20/1974"
"BELGIUM","Squire, Sanders & Dempsey, L.L.P.","746","12/02/1952","1201 Pennsylvania Avenue, N.W.Post Office Box 407Washington&nbsp;&nbsp;20044-0407","DC","Embassy of Belgium","12/05/1952","12/02/1997"
"INDIA","Squire, Sanders & Dempsey, L.L.P.","746","12/02/1952","1201 Pennsylvania Avenue, N.W.Post Office Box 407Washington&nbsp;&nbsp;20044-0407","DC","Embassy of India","07/03/1969","02/20/1974"
"CAMEROON","Squire, Sanders & Dempsey, L.L.P.","746","12/02/1952","1201 Pennsylvania Avenue, N.W.Post Office Box 407Washington&nbsp;&nbsp;20044-0407","DC","Embassy of the Federal Republic of Cameroon","07/19/1962","06/02/1965"
"TOGO","Squire, Sanders & Dempsey, L.L.P.","746","12/02/1952","1201 Pennsylvania Avenue, N.W.Post Office Box 407Washington&nbsp;&nbsp;20044-0407","DC","Embassy of the Republic of Togo","08/03/1962","06/03/1966"
